#MS Peaks One: + Product Ion (rt: 4.249 min) (1194.5400 -> **) (2021-02-22_EG_1228_9_msms.d)
#
Center X	Height
1022.3679	29.48	
665.3712	29.5	
1434.7153	29.52	
739.3185	29.62	
866.3462	29.62	
941.2766	29.62	
1520.8306	29.65	
202.1498	29.73	
2124.165	29.76	
1173.533	29.77	
729.3025	29.84	
888.4167	29.88	
761.3873	29.92	
855.4126	30	
1081.403	30	
1610.7672	30	
152.0491	30.01	
985.944	30.07	
551.2041	30.12	
1562.7704	30.14	
958.4068	30.15	
1828.8407	30.16	
1441.595	30.19	
802.2933	30.21	
471.2844	30.25	
377.0931	30.27	
921.3385	30.27	
356.7741	30.29	
469.3198	30.32	
1388.7007	30.34	
809.4395	30.37	
1013.3894	30.45	
769.3285	30.47	
799.7786	30.48	
353.4809	30.49	
338.1154	30.53	
1121.4129	30.53	
165.2899	30.54	
515.3002	30.6	
1528.6366	30.68	
1058.5659	30.79	
864.0073	30.82	
1066.4594	30.84	
1436.5719	30.89	
1982.2912	30.89	
1571.7669	30.96	
1349.7163	31	
1708.0179	31	
2168.3799	31	
1470.733	31.01	
1625.9245	31.01	
221.1115	31.05	
918.387	31.05	
241.062	31.07	
614.3698	31.11	
1592.2964	31.12	
2119.3169	31.12	
1343.1738	31.13	
238.1827	31.14	
1876.8453	31.14	
1081.4373	31.17	
1039.5271	31.2	
1004.3851	31.22	
816.3066	31.24	
1036.4806	31.24	
1221.1277	31.24	
298.4591	31.25	
738.2548	31.27	
726.2581	31.41	
113.5657	31.45	
1034.4235	31.51	
1289.0586	31.54	
1708.9729	31.56	
161.1692	31.57	
927.4187	31.57	
985.4335	31.57	
416.3696	31.64	
1428.6431	31.64	
855.0941	31.68	
726.38	31.72	
1370.8553	31.85	
1539.6641	31.89	
499.9073	31.9	
183.451	31.94	
115.1353	32	
161.4826	32	
865.2401	32	
1643.7853	32	
2096.9271	32	
1732.7725	32.01	
1145.6823	32.02	
1168.5381	32.02	
1159.0407	32.03	
645.2988	32.04	
1656.7754	32.04	
1082.4091	32.05	
1731.7785	32.05	
1625.3394	32.07	
892.3577	32.08	
1007.4294	32.09	
1621.7627	32.1	
798.2746	32.11	
814.4209	32.11	
957.3818	32.11	
764.8785	32.14	
381.7964	32.2	
625.1238	32.2	
1345.85	32.21	
831.3161	32.23	
1028.9667	32.23	
1396.8841	32.23	
1432.5818	32.24	
183.2973	32.28	
1010.3725	32.32	
1709.4325	32.39	
477.403	32.41	
942.3086	32.65	
1627.2834	32.67	
1709.2885	32.69	
681.4511	32.79	
1498.6284	32.8	
1978.9953	32.82	
154.0313	32.84	
1253.5032	32.94	
267.0755	33	
582.9764	33.01	
2118.9501	33.01	
718.7841	33.02	
1618.5882	33.02	
427.2242	33.03	
1260.5464	33.04	
520.2594	33.06	
947.9232	33.06	
1537.0984	33.06	
1161.598	33.07	
355.6532	33.12	
1193.8137	33.14	
1248.625	33.16	
1626.0194	33.16	
426.1401	33.19	
270.7506	33.2	
530.2374	33.23	
800.1218	33.24	
2090.9685	33.24	
1446.614	33.26	
1420.6107	33.28	
778.2617	33.31	
826.3835	33.34	
750.6295	33.38	
1711.7897	33.39	
1281.3879	33.4	
1104.5297	33.5	
666.7655	33.6	
1729.8539	33.67	
667.3669	33.69	
316.153	33.75	
1210.4556	33.77	
565.4854	33.8	
257.0518	33.89	
1423.8748	33.89	
977.4623	33.92	
2724.3756	33.93	
881.056	34	
741.3218	34.01	
1779.7058	34.01	
539.9354	34.04	
1178.5317	34.04	
893.3748	34.05	
1161.6336	34.05	
378.8697	34.12	
1088.4321	34.12	
1140.4677	34.17	
1211.5005	34.19	
611.99	34.2	
2101.8932	34.2	
914.9268	34.22	
919.4319	34.22	
1421.6457	34.22	
879.6844	34.23	
840.3333	34.24	
1169.465	34.24	
1628.7558	34.24	
828.4364	34.25	
1243.6417	34.29	
1142.57	34.34	
732.271	34.38	
1672.7585	34.38	
973.374	34.39	
387.216	34.4	
146.0894	34.5	
415.1346	34.54	
1541.6563	34.57	
794.8405	34.6	
1291.5189	34.71	
426.5259	34.78	
855.3476	34.84	
1079.2097	34.84	
1080.4202	35	
1192.5434	35	
1368.5905	35	
1778.9874	35	
2022.9285	35	
1079.564	35.01	
1117.9265	35.01	
1927.7943	35.03	
1043.4417	35.05	
298.3389	35.08	
1539.0612	35.2	
1961.8913	35.2	
476.1857	35.24	
1004.5167	35.24	
872.4197	35.25	
921.9291	35.25	
1711.4304	35.29	
1005.227	35.31	
976.0785	35.33	
167.3204	35.37	
1528.9197	35.37	
790.3976	35.4	
1208.5369	35.41	
1789.7932	35.43	
1226.4829	35.44	
880.3719	35.57	
1001.4573	35.64	
230.5179	35.67	
678.3166	35.67	
1079.4503	35.82	
1213.1083	35.89	
356.2274	35.9	
976.9909	35.91	
245.093	36	
1671.6486	36	
1091.4168	36.01	
583.0079	36.02	
1919.5776	36.02	
821.435	36.08	
581.071	36.11	
752.3536	36.14	
430.4845	36.2	
296.4748	36.25	
578.4014	36.27	
597.2946	36.32	
893.5039	36.34	
663.4069	36.35	
1538.7278	36.4	
265.2881	36.41	
610.3615	36.42	
652.3515	36.48	
949.4546	36.53	
1037.4471	36.56	
1701.6826	36.57	
656.2329	36.65	
1407.661	36.7	
235.09	36.76	
1690.3329	36.78	
434.0933	36.8	
1566.7002	36.88	
1313.6592	36.92	
607.615	37	
685.3387	37	
911.3964	37.01	
444.2589	37.02	
1472.6841	37.02	
1695.6647	37.04	
820.3021	37.09	
1094.5524	37.11	
1067.4813	37.12	
1223.6843	37.12	
1580.7534	37.24	
500.7475	37.25	
1354.5831	37.25	
368.1694	37.34	
546.2384	37.34	
731.3162	37.42	
621.9906	37.43	
526.1665	37.5	
757.3272	37.56	
921.4488	37.64	
645.2001	37.66	
933.4021	37.75	
2061.9578	37.75	
673.2822	37.76	
198.1135	37.78	
1093.4441	37.84	
2016.9266	37.84	
687.2509	37.88	
212.4022	37.91	
392.1411	37.91	
445.2476	37.93	
338.406	38	
482.2375	38.01	
1498.4003	38.01	
1645.6875	38.01	
482.2756	38.07	
1304.6409	38.07	
822.3456	38.17	
510.1915	38.21	
915.8503	38.27	
1132.5587	38.29	
595.6671	38.37	
276.0953	38.43	
707.5256	38.49	
435.2095	38.53	
274.862	38.56	
1128.6346	38.58	
948.4879	38.73	
844.3178	38.75	
1328.6292	38.84	
1485.7669	39	
909.4349	39.01	
1057.4098	39.02	
891.3301	39.05	
721.1719	39.07	
736.1797	39.11	
1503.6654	39.12	
1671.7765	39.12	
1116.001	39.14	
398.25	39.17	
614.7996	39.17	
1693.0324	39.21	
102.054	39.22	
1002.5208	39.23	
512.1998	39.25	
517.1787	39.33	
1066.5248	39.36	
208.0974	39.37	
1795.5029	39.46	
1021.2527	39.47	
1905.8223	39.53	
2034.8897	39.53	
1479.6022	39.57	
700.2455	39.62	
1188.6375	39.64	
1517.6464	39.64	
1527.0817	39.72	
808.2901	39.8	
975.4927	39.89	
1023.947	39.94	
313.5913	40	
992.5838	40	
1299.5495	40	
1326.5894	40	
1343.5941	40.01	
1527.5066	40.01	
787.7238	40.02	
709.2733	40.03	
243.453	40.04	
915.1779	40.05	
1710.1938	40.07	
847.471	40.08	
159.5204	40.11	
578.3593	40.12	
722.3669	40.16	
997.4022	40.17	
1026.3795	40.18	
1331.6515	40.19	
1338.6317	40.22	
1144.5324	40.31	
493.1161	40.32	
979.8767	40.32	
468.9957	40.35	
1207.473	40.39	
1195.4595	40.53	
625.5573	40.64	
474.7472	40.69	
556.306	40.76	
717.316	40.89	
1393.7276	40.93	
719.2221	41	
201.5123	41.02	
427.1668	41.03	
831.3805	41.04	
1071.4708	41.05	
1163.6124	41.06	
296.1791	41.08	
1382.6324	41.12	
1474.2666	41.12	
1419.626	41.14	
1114.4645	41.15	
659.1996	41.17	
834.3107	41.17	
914.2207	41.23	
1296.566	41.25	
2373.3818	41.26	
1526.2847	41.3	
966.4049	41.32	
693.8265	41.33	
444.0086	41.35	
1003.4925	41.35	
1110.4903	41.35	
902.4284	41.36	
806.3253	41.4	
175.1196	41.42	
1214.5282	41.44	
1630.6657	41.44	
244.07	41.58	
623.5456	41.58	
1260.6585	41.64	
579.7686	41.65	
1113.3531	41.69	
1194.5976	41.75	
554.3402	41.76	
1274.5949	41.8	
1136.0122	41.88	
828.3045	42	
819.826	42.01	
248.1024	42.04	
240.7917	42.05	
586.7483	42.05	
600.2109	42.05	
470.4571	42.06	
440.8158	42.07	
740.3907	42.08	
1343.9391	42.08	
782.4028	42.12	
204.0658	42.2	
1664.7472	42.22	
1313.5694	42.27	
599.2001	42.38	
666.0148	42.38	
311.1186	42.39	
1609.7185	42.4	
836.3079	42.43	
898.461	42.48	
1107.7388	42.56	
1466.6434	42.57	
779.2819	42.66	
1429.6729	42.67	
640.2224	42.84	
1290.5705	42.94	
1213.4927	43	
154.0657	43.01	
248.1222	43.01	
422.239	43.01	
914.5719	43.05	
1667.6212	43.05	
677.7262	43.08	
165.1072	43.09	
1160.5196	43.09	
507.5734	43.16	
509.2896	43.16	
1206.6006	43.27	
943.3663	43.33	
959.4593	43.48	
1710.8433	43.52	
1147.5643	43.58	
1286.5528	43.64	
631.2882	43.67	
1142.4604	43.67	
436.5007	43.68	
1457.542	43.76	
1627.539	43.78	
1262.6254	43.82	
764.2417	43.9	
570.7328	44	
716.3171	44	
1392.6015	44	
310.0883	44.02	
1628.251	44.02	
354.2178	44.09	
1103.54	44.1	
613.3623	44.19	
1120.5646	44.21	
1622.7534	44.27	
928.3826	44.3	
1106.4525	44.32	
524.1602	44.36	
1273.5682	44.47	
1592.1384	44.6	
169.1302	44.62	
1253.5719	44.69	
1521.7056	44.69	
1045.3963	44.86	
878.254	44.94	
273.0602	44.98	
466.275	45	
482.1842	45	
696.2367	45	
1087.515	45	
1125.144	45.01	
431.6974	45.02	
394.7688	45.08	
840.2465	45.1	
1638.7292	45.1	
682.8752	45.15	
295.0965	45.17	
746.2509	45.18	
1008.972	45.22	
1204.6221	45.28	
1127.5223	45.39	
1057.9685	45.42	
890.3863	45.49	
799.3257	45.53	
525.5224	45.64	
1263.4928	45.65	
1188.5459	45.68	
116.8857	46	
406.3366	46.01	
462.5449	46.01	
1604.7373	46.05	
167.163	46.06	
1223.6235	46.1	
1316.535	46.16	
1526.8705	46.2	
1004.4747	46.21	
569.254	46.22	
661.4037	46.28	
978.4716	46.29	
1308.5615	46.32	
1647.7647	46.36	
1351.6101	46.57	
484.2337	46.58	
414.081	46.68	
500.8538	46.69	
1863.8442	46.69	
382.1037	46.75	
270.5138	46.8	
301.1273	46.88	
1690.6844	46.88	
946.5265	46.96	
313.542	47	
980.9508	47	
1222.5722	47	
870.5748	47.01	
116.7331	47.02	
461.0436	47.02	
494.2029	47.3	
146.3688	47.34	
1029.3993	47.38	
503.2025	47.41	
966.4342	47.56	
1943.8755	47.69	
1508.874	47.84	
112.0757	47.93	
1518.5163	47.94	
917.1031	47.97	
190.0318	48	
807.3249	48	
1092.4975	48	
846.3686	48.05	
569.3018	48.06	
700.3162	48.06	
1094.5065	48.06	
1689.5005	48.07	
277.1126	48.09	
621.3056	48.1	
1594.9043	48.14	
412.2338	48.16	
566.3267	48.18	
634.334	48.2	
383.2599	48.22	
764.5275	48.22	
881.4547	48.22	
783.3208	48.31	
922.3422	48.31	
490.9777	48.44	
103.8582	48.45	
748.363	48.45	
1332.5768	48.47	
1646.7424	48.52	
1371.5965	48.68	
437.2458	48.7	
173.3921	48.75	
649.3501	48.8	
509.9266	48.84	
1290.6492	48.84	
872.2635	48.88	
848.4646	48.94	
598.3023	49.01	
1749.4004	49.01	
917.9447	49.08	
1082.5004	49.1	
860.88	49.12	
1131.456	49.14	
1551.7677	49.17	
715.862	49.25	
1320.583	49.27	
467.9505	49.32	
1023.4313	49.32	
3174.8907	49.34	
1239.5291	49.35	
240.506	49.4	
662.3239	49.4	
959.4085	49.41	
1751.8447	49.41	
1730.7794	49.47	
1566.755	49.52	
209.067	49.6	
530.7596	49.68	
1128.588	49.7	
1321.6196	49.7	
975.5328	49.72	
320.1202	49.82	
370.1908	49.82	
850.4454	49.89	
390.4234	50.01	
566.8673	50.01	
1617.6379	50.02	
209.9366	50.03	
442.1147	50.04	
507.1646	50.08	
765.206	50.09	
373.1411	50.18	
824.3989	50.18	
1484.6693	50.18	
1691.3713	50.39	
1337.6036	50.46	
676.2982	50.49	
606.3799	50.56	
1182.4933	50.63	
213.7174	50.68	
828.3702	50.69	
570.2779	50.8	
1138.4734	50.83	
930.5368	50.91	
1240.4957	51	
819.2884	51.02	
1193.4844	51.04	
1357.6579	51.05	
776.4198	51.06	
1039.3815	51.09	
476.164	51.11	
1088.534	51.2	
1550.6303	51.22	
258.1539	51.32	
669.3195	51.35	
159.4441	51.36	
1087.0049	51.39	
1225.532	51.4	
1039.4571	51.41	
946.308	51.42	
465.184	51.43	
1212.5203	51.46	
1009.4358	51.61	
1352.2593	51.62	
1213.6754	51.63	
774.3873	51.64	
807.3955	51.81	
1269.5549	51.85	
943.3167	52	
466.8695	52.01	
568.2366	52.01	
1037.9699	52.02	
854.2997	52.08	
459.2167	52.09	
429.2091	52.12	
1097.3829	52.13	
1476.6174	52.14	
781.3572	52.15	
302.2249	52.22	
1044.52	52.35	
788.3652	52.41	
496.7562	52.49	
629.3356	52.5	
730.2645	52.58	
1126.442	52.65	
518.217	52.68	
378.7494	52.91	
980.0428	52.96	
781.4348	53	
1010.463	53	
129.2697	53.01	
1209.5013	53.06	
1305.6214	53.07	
474.1664	53.08	
261.1042	53.14	
1023.319	53.14	
1708.2122	53.16	
183.1465	53.22	
312.1639	53.29	
529.2238	53.32	
1545.6412	53.35	
318.138	53.41	
977.3423	53.53	
1026.9255	53.65	
1876.7707	53.69	
168.0833	53.78	
939.4266	53.78	
1690.6188	53.81	
771.3639	53.85	
1674.7524	53.88	
1961.8457	53.92	
788.3293	53.98	
867.3474	54	
1020.9527	54	
796.351	54.01	
925.4787	54.01	
159.5035	54.09	
766.3623	54.11	
903.4669	54.11	
1900.8913	54.15	
1325.5124	54.16	
827.325	54.17	
1003.8138	54.31	
518.1831	54.38	
936.4567	54.49	
1055.4314	54.53	
443.1697	54.56	
1181.0472	54.59	
1201.82	54.61	
133.0811	54.64	
540.1892	54.64	
1711.0568	54.69	
565.0592	54.88	
1088.2515	54.89	
187.051	54.9	
714.9529	54.92	
431.1844	55.02	
682.3216	55.03	
845.257	55.04	
1148.4633	55.04	
412.5473	55.18	
571.2002	55.19	
1334.5552	55.22	
951.4368	55.23	
1708.6562	55.25	
1309.5067	55.26	
1608.1531	55.26	
1332.6387	55.27	
942.2613	55.28	
1204.5256	55.28	
1215.6145	55.3	
1582.738	55.3	
1527.3501	55.38	
169.0766	55.45	
131.1157	55.5	
418.2138	55.55	
1287.5093	55.57	
386.1003	55.66	
1140.4058	55.8	
1054.9753	55.82	
1413.7023	56	
589.1607	56.01	
668.2139	56.01	
1381.5946	56.01	
1360.5956	56.03	
130.918	56.04	
317.1093	56.09	
577.3688	56.22	
763.4021	56.25	
1051.4675	56.25	
922.4354	56.47	
790.3325	56.49	
760.4187	56.56	
1448.7186	56.88	
235.1162	56.9	
1257.5828	57.04	
1284.5337	57.04	
434.2138	57.07	
357.3094	57.12	
735.4108	57.15	
740.3374	57.16	
1251.5464	57.39	
1487.7732	57.41	
514.3062	57.42	
1090.5067	57.49	
880.3423	57.64	
1426.6451	57.68	
1526.9299	57.75	
320.0934	58	
1367.7935	58	
1495.6569	58.04	
1085.4544	58.09	
151.0825	58.19	
459.1872	58.22	
758.0583	58.22	
335.0985	58.23	
127.0313	58.24	
1309.2932	58.24	
353.0979	58.33	
938.3276	58.33	
939.9958	58.45	
130.715	58.48	
862.3672	58.58	
866.4409	58.7	
1434.6441	58.78	
1118.489	58.84	
1761.8014	59.08	
1589.7016	59.19	
1251.6402	59.22	
495.4777	59.26	
535.2611	59.37	
611.3244	59.43	
1076.5066	59.57	
337.1231	59.64	
943.4276	59.68	
771.2781	59.7	
287.1168	59.73	
1872.3314	59.82	
576.2594	60	
639.3008	60	
1674.8189	60.01	
817.3314	60.04	
983.5974	60.04	
374.1828	60.05	
630.3014	60.16	
850.4195	60.22	
567.1557	60.23	
958.9287	60.28	
196.1452	60.31	
287.1488	60.33	
558.3018	60.33	
739.287	60.37	
1322.6302	60.37	
804.3995	60.38	
1514.7444	60.39	
1287.676	60.44	
301.0901	60.46	
1979.8856	60.5	
1152.4847	60.51	
1781.1311	60.6	
146.0256	60.89	
1370.6866	61.01	
1180.487	61.07	
700.6167	61.16	
1071.3973	61.16	
1323.529	61.16	
355.3846	61.27	
1520.7044	61.28	
1075.5242	61.34	
369.1553	61.38	
176.0801	61.4	
638.2356	61.44	
1177.4863	61.44	
615.1982	61.49	
402.1801	61.51	
912.9267	61.54	
1115.5924	61.6	
283.0932	61.68	
877.4629	61.9	
1661.7847	62.02	
1462.6444	62.06	
564.3483	62.15	
346.1638	62.16	
905.4143	62.17	
1529.4542	62.24	
1527.4077	62.29	
434.1132	62.45	
1226.581	62.5	
1157.4456	62.52	
1115.0019	62.63	
1139.4554	62.72	
1437.4411	62.72	
269.1001	62.81	
584.2702	62.88	
639.1929	63.01	
683.3291	63.02	
213.1065	63.05	
298.189	63.05	
1264.4596	63.09	
1049.4394	63.13	
611.817	63.14	
884.3713	63.2	
446.202	63.22	
521.9561	63.23	
775.3104	63.28	
1441.7196	63.31	
1385.621	63.43	
223.0465	63.46	
1307.5531	63.46	
1059.9748	63.48	
1433.621	63.56	
1149.5793	63.57	
924.4396	63.68	
1049.5491	63.83	
1104.4691	63.92	
1276.6135	63.93	
848.3731	64	
1437.6258	64	
819.9451	64.01	
734.3733	64.03	
1624.6037	64.1	
305.162	64.11	
182.1283	64.12	
279.1581	64.16	
313.2185	64.24	
1528.0052	64.32	
1144.494	64.35	
1291.5877	64.46	
858.3661	64.52	
1047.5014	64.53	
915.3225	64.56	
1487.6067	64.6	
694.3649	64.8	
1159.5941	64.82	
466.3351	65	
1281.5708	65.01	
1334.6067	65.02	
670.3142	65.05	
906.3869	65.05	
674.3059	65.08	
806.2607	65.15	
1325.6404	65.16	
535.232	65.23	
810.3901	65.26	
342.2214	65.38	
501.2174	65.44	
324.2317	65.55	
657.8258	65.56	
772.2969	65.56	
778.4572	65.63	
149.2402	65.64	
475.1992	65.66	
782.3302	65.76	
915.7699	65.89	
237.136	65.93	
1277.6179	66	
1527.2617	66.02	
1627.1159	66.02	
1475.7233	66.06	
1371.6777	66.11	
299.1684	66.14	
414.1854	66.17	
360.1556	66.21	
396.0966	66.21	
102.9135	66.23	
2090.9131	66.31	
1626.2625	66.38	
1075.4799	66.56	
1242.5271	66.65	
2573.0331	66.78	
1074.4735	66.88	
1514.6702	67.02	
776.3331	67.06	
522.2642	67.09	
2658.2142	67.22	
874.4052	67.25	
692.3346	67.37	
582.6709	67.41	
1438.6692	67.42	
1102.4702	67.47	
531.2582	67.64	
1074.5538	67.64	
1732.8198	67.64	
601.2854	67.74	
1214.613	67.92	
387.362	67.95	
926.4093	68	
1358.6811	68.11	
931.4509	68.12	
768.2796	68.15	
1181.4423	68.27	
749.41	68.33	
1171.9589	68.34	
1495.7364	68.43	
971.3456	68.49	
322.119	68.61	
580.2607	68.75	
1646.8132	68.92	
1983.9122	69.01	
785.3358	69.03	
284.0646	69.06	
356.1133	69.1	
558.2791	69.11	
802.2514	69.17	
682.1852	69.18	
425.1293	69.19	
154.0491	69.21	
696.3413	69.34	
705.2998	69.34	
445.1754	69.41	
970.445	69.56	
1145.6168	69.57	
1417.6161	69.57	
1001.9543	69.69	
913.3886	69.75	
860.4003	69.76	
327.5127	69.78	
369.1914	69.81	
1076.4263	69.88	
141.0408	69.91	
228.1096	69.94	
1510.628	70.01	
725.2478	70.08	
1037.5456	70.1	
185.1596	70.14	
275.0891	70.24	
180.0488	70.28	
796.4619	70.33	
1013.523	70.33	
1046.4454	70.34	
704.3414	70.35	
1099.5379	70.35	
1122.4773	70.36	
592.2988	70.38	
882.8121	70.45	
882.4743	70.46	
1465.6745	70.59	
1393.6461	70.64	
220.1158	70.89	
415.1909	71	
897.2448	71	
1198.5011	71.06	
969.4564	71.08	
736.966	71.15	
393.1137	71.2	
1191.4912	71.28	
291.1014	71.42	
1673.7582	71.6	
457.1441	71.7	
601.2448	71.71	
587.1804	71.79	
231.1453	71.86	
756.3539	71.96	
286.1296	72	
232.3933	72.08	
753.3034	72.11	
532.226	72.12	
1244.5457	72.14	
751.248	72.18	
626.2813	72.34	
1289.6314	72.38	
1293.649	72.38	
596.1912	72.58	
102.0347	72.68	
549.3239	72.76	
765.6026	72.78	
1101.4133	72.88	
1463.6229	72.88	
847.4009	73	
944.4592	73	
1311.6077	73.21	
691.2242	73.24	
653.204	73.29	
1095.3839	73.35	
242.0941	73.37	
1068.46	73.38	
1288.5474	73.39	
414.2638	73.57	
370.1111	73.8	
184.1088	74	
794.2904	74.04	
1255.5152	74.1	
443.1104	74.12	
246.0844	74.2	
525.2885	74.3	
946.9163	74.31	
1259.5681	74.33	
504.1659	74.59	
875.2824	74.62	
1168.4634	74.79	
887.3931	75.03	
636.1995	75.05	
615.2642	75.07	
1240.6229	75.09	
196.1122	75.18	
841.3614	75.29	
1305.6934	75.3	
594.2294	75.34	
1325.5855	75.34	
853.4049	75.36	
1068.4072	75.47	
344.1515	75.49	
316.0771	75.66	
1402.7089	75.9	
1007.3385	76.02	
655.2319	76.03	
288.0968	76.08	
1538.2292	76.11	
300.1052	76.12	
179.1116	76.13	
153.0653	76.33	
1364.596	76.36	
996.3716	76.39	
526.1377	76.49	
1644.7748	76.5	
522.2175	76.56	
1006.4769	76.56	
993.4677	76.8	
639.2659	76.89	
762.3506	76.89	
1238.5553	77	
900.882	77.07	
846.3325	77.22	
1662.7836	77.35	
640.2945	77.43	
455.1206	77.58	
1525.4846	77.62	
433.1344	77.67	
225.451	77.73	
803.3024	77.81	
1600.7435	77.82	
427.1403	77.89	
174.0777	78.07	
393.0795	78.08	
1461.6854	78.09	
1157.5729	78.17	
620.2865	78.19	
451.2015	78.2	
1588.7246	78.23	
210.1209	78.43	
558.221	78.46	
857.3668	79.01	
891.483	79.09	
1390.6442	79.13	
522.1345	79.23	
734.5162	79.35	
450.2093	79.38	
1508.7762	79.42	
359.0942	79.51	
426.2757	79.53	
536.2595	79.57	
1010.5014	79.62	
869.2744	79.68	
1458.7107	79.83	
1474.627	79.89	
1102.5051	80.01	
1265.5583	80.02	
1489.6549	80.04	
151.0485	80.11	
816.8765	80.16	
129.067	80.18	
1064.975	80.26	
896.8819	80.31	
1591.6913	80.36	
232.109	80.37	
1373.6454	80.38	
1529.6982	80.41	
954.3638	80.96	
528.3088	81	
1286.6522	81.02	
514.2399	81.36	
1258.5227	81.39	
1618.7012	81.44	
608.9802	81.49	
1626.9764	81.59	
1239.1466	81.64	
1069.4753	81.81	
326.1517	81.88	
609.1745	81.94	
1413.5978	82.02	
564.2788	82.07	
1222.5289	82.07	
340.2323	82.1	
464.1498	82.16	
638.3268	82.16	
612.2728	82.29	
655.3946	82.33	
140.1414	82.34	
622.3343	82.34	
316.1147	82.35	
1180.5315	82.38	
1395.5802	82.41	
570.2375	82.46	
326.1303	82.48	
615.2359	82.78	
325.1281	82.98	
500.1154	83	
881.4082	83	
341.2564	83.03	
769.2596	83.05	
462.2103	83.07	
563.2639	83.08	
861.3421	83.44	
1472.2967	83.47	
722.3148	83.67	
504.122	83.8	
343.1162	83.84	
240.1724	84.02	
782.8521	84.04	
357.1958	84.27	
1561.7545	84.62	
925.3481	84.84	
1219.5599	84.84	
505.2797	85.01	
686.6695	85.03	
1050.9896	85.04	
303.0951	85.16	
860.3201	85.35	
1441.6719	85.6	
1195.509	85.65	
1378.5662	85.68	
674.2834	86.01	
1384.6012	86.01	
1446.6615	86.17	
767.2609	86.37	
419.1259	86.6	
852.3435	86.64	
1236.4735	86.96	
1167.007	87.18	
275.115	87.21	
1000.433	87.27	
1041.4074	87.28	
664.0163	87.38	
650.236	87.57	
765.0905	87.6	
829.3013	87.72	
547.7345	87.73	
819.7886	88.12	
1511.7152	88.12	
283.1198	88.23	
267.1546	88.29	
1448.2737	88.42	
364.2015	88.54	
883.3386	88.72	
1409.6485	88.74	
1225.5835	88.84	
979.4302	88.95	
710.284	89.07	
1882.8324	89.16	
445.2177	89.24	
275.1401	89.49	
228.135	89.89	
598.2411	89.94	
562.1733	90.02	
589.2708	90.02	
809.3805	90.02	
437.2177	90.1	
1179.0664	90.18	
993.4236	90.55	
385.1208	90.56	
1074.5256	90.56	
1190.5823	91.04	
607.2276	91.11	
156.1117	91.13	
1535.695	91.24	
658.2591	91.45	
327.1476	91.52	
878.4715	91.65	
232.0772	91.68	
1112.4663	91.92	
1550.6868	92	
413.105	92.02	
757.2926	92.37	
863.4647	92.44	
1493.2202	92.59	
1113.4054	92.74	
706.3269	93	
1019.56	93.03	
557.1846	93.05	
1194.5465	93.05	
750.3812	93.2	
159.0598	93.35	
1323.5954	93.45	
203.0833	93.48	
515.2452	93.57	
1464.6892	93.84	
1028.4468	94.01	
616.2475	94.12	
662.2804	94.42	
680.3288	94.76	
808.4	94.95	
1491.6703	95.01	
479.2684	95.03	
1578.7511	95.04	
352.1647	95.08	
374.1581	95.49	
593.2792	95.51	
505.2204	95.52	
1680.7896	95.6	
528.2619	95.64	
1023.5059	95.67	
487.1532	95.92	
1177.5588	95.96	
792.4158	96.16	
1249.5221	96.47	
421.1846	96.67	
1219.5993	96.69	
1482.4086	96.84	
640.3484	96.97	
750.2633	97	
1154.48	97.21	
1030.4393	97.4	
405.1666	97.52	
227.1331	97.56	
249.1206	97.66	
1584.6322	97.72	
1160.6073	97.83	
1750.8403	97.89	
834.4631	98.06	
833.3587	98.12	
1069.3863	98.14	
372.1622	98.41	
154.1353	98.48	
559.2983	98.5	
663.3301	98.51	
1589.7467	98.56	
193.1356	98.75	
243.1437	98.78	
1452.6492	98.82	
490.2622	98.88	
502.1714	98.9	
1513.7108	99	
428.1371	99.02	
604.2281	99.06	
1335.5584	99.12	
1549.7141	99.15	
124.0739	99.18	
160.042	99.21	
834.2652	99.26	
1563.7033	99.31	
451.1495	99.36	
376.1757	99.73	
685.2931	100.02	
492.2025	100.07	
1424.6169	100.26	
371.2287	100.33	
652.2725	100.38	
806.3647	100.48	
553.2706	100.67	
391.2219	100.69	
628.2854	100.96	
283.0749	101.02	
555.2542	101.47	
693.3396	101.52	
379.2267	101.53	
1436.6316	101.7	
814.3628	102.15	
375.1609	102.17	
1625.5331	102.26	
461.2518	102.37	
838.293	102.44	
815.236	102.57	
703.3331	102.76	
1561.7261	102.86	
866.1038	102.88	
426.1761	103.05	
510.3025	103.05	
1624.5552	103.13	
793.3529	103.35	
1096.4225	103.45	
1213.5808	103.61	
1340.5718	103.67	
623.2798	103.92	
417.1707	104.01	
488.1956	104.04	
666.2825	104.04	
352.1458	104.18	
766.2643	104.26	
180.1094	104.52	
960.0871	104.69	
1626.7492	104.84	
711.3792	104.88	
485.2596	104.92	
1323.6314	104.96	
1456.4533	105	
543.3115	105.23	
725.3303	105.29	
123.087	105.32	
561.2456	105.44	
222.1201	105.57	
874.5298	105.59	
416.1424	105.69	
725.3077	105.84	
1399.614	105.85	
561.2986	105.88	
305.0917	105.91	
499.6025	106.19	
381.2619	106.29	
1061.5416	106.52	
1978.8801	106.52	
1213.5375	106.63	
748.4101	106.7	
549.2834	106.85	
118.0646	106.91	
498.1776	106.94	
293.1389	107.04	
195.1345	107.18	
703.0895	107.23	
1189.5758	107.27	
1505.6778	107.34	
1579.6827	107.65	
599.2599	107.7	
1230.6134	107.7	
930.4269	107.78	
500.2416	107.95	
876.4049	108.11	
399.1841	108.12	
