#MS Peaks One: + Product Ion (rt: 4.253 min) (1194.5400 -> **) (2021-02-22_EG_1228_9_msms.d)
#
Center X	Height
1397.6166	33.04	
938.4446	33.09	
615.2313	33.11	
271.0929	33.14	
395.5357	33.17	
1546.6947	33.17	
860.4717	33.23	
744.3721	33.24	
1264.5926	33.28	
1258.605	33.37	
618.2367	33.38	
472.2865	33.39	
573.4802	33.39	
254.7244	33.45	
1014.0239	33.5	
654.3901	33.52	
1061.5059	33.73	
254.2826	33.76	
610.5412	33.8	
324.0249	33.88	
588.2929	33.88	
694.2872	33.9	
890.4424	34	
1307.6561	34	
201.2904	34.01	
499.6411	34.01	
1742.1203	34.01	
830.3183	34.04	
880.4268	34.08	
680.2892	34.09	
947.3883	34.09	
296.79	34.11	
363.2002	34.11	
298.7533	34.12	
333.6786	34.14	
582.7303	34.14	
653.2158	34.14	
895.4444	34.16	
1317.6521	34.25	
276.0953	34.26	
1086.9534	34.27	
1739.9456	34.32	
515.237	34.35	
413.0644	34.46	
627.1838	34.48	
693.1285	34.52	
346.1365	34.56	
1078.555	34.64	
1169.5468	34.64	
1518.6792	34.68	
955.7066	34.82	
839.3076	34.88	
1148.4287	34.91	
1297.5844	34.91	
1467.869	34.92	
1160.4757	35	
1204.5779	35	
1176.4643	35.01	
380.2615	35.02	
532.2095	35.02	
1248.4408	35.02	
437.8208	35.05	
917.3485	35.06	
551.3908	35.07	
1354.6239	35.07	
1009.5132	35.1	
1078.492	35.11	
767.3092	35.12	
762.2498	35.15	
270.7666	35.18	
949.3404	35.19	
227.9293	35.31	
356.4499	35.31	
1357.6443	35.31	
433.1282	35.32	
284.6652	35.36	
827.4166	35.37	
305.0672	35.38	
428.5831	35.41	
1247.6427	35.44	
1087.1197	35.5	
546.5052	35.53	
576.239	35.56	
415.1031	35.57	
783.3308	35.57	
706.2523	35.75	
1366.7659	35.76	
604.2895	35.78	
268.7241	36	
1093.4602	36	
263.5531	36.01	
440.4846	36.02	
799.3746	36.04	
1019.5659	36.05	
1239.4921	36.1	
405.1957	36.16	
932.4346	36.16	
128.0352	36.18	
1216.6424	36.19	
609.6476	36.35	
682.1851	36.42	
731.3935	36.44	
1252.5358	36.44	
1514.7674	36.48	
479.9876	36.49	
1383.5287	36.52	
197.9908	36.57	
262.257	36.57	
763.2765	36.57	
841.3023	36.61	
227.5969	36.88	
270.2142	36.88	
1452.6748	37	
239.0449	37.01	
1653.7489	37.01	
822.4033	37.03	
879.9112	37.04	
1481.6836	37.05	
657.3497	37.07	
1175.5586	37.09	
1153.486	37.14	
851.3515	37.17	
1620.8543	37.17	
1128.5381	37.22	
411.6559	37.25	
597.0902	37.32	
869.4478	37.34	
147.1025	37.35	
849.0207	37.35	
751.2916	37.41	
769.2543	37.45	
1292.0412	37.45	
375.1999	37.49	
774.3677	37.54	
1995.1986	37.64	
353.4674	37.82	
1478.6542	37.89	
1202.5233	37.93	
776.3695	37.97	
134.1787	38	
332.2009	38	
958.5085	38	
957.4169	38.02	
771.295	38.07	
240.5326	38.15	
785.2967	38.15	
820.4329	38.15	
639.3022	38.16	
296.3319	38.24	
1203.5852	38.24	
790.4186	38.27	
1417.6382	38.31	
402.3598	38.33	
540.113	38.39	
439.1888	38.42	
592.3162	38.46	
940.3855	38.6	
651.837	38.61	
1090.4983	38.64	
475.2024	38.85	
989.5147	38.89	
1060.5229	38.89	
456.8009	39	
186.0854	39.03	
409.6076	39.04	
1279.5564	39.04	
742.2959	39.29	
343.2413	39.31	
469.0425	39.45	
1606.7385	39.53	
917.4359	39.56	
227.0549	39.6	
438.732	39.91	
440.7346	39.97	
409.8752	40	
456.9036	40	
1042.3859	40.03	
661.3134	40.04	
790.2542	40.04	
1021.4528	40.04	
1092.4721	40.05	
547.074	40.07	
1624.6494	40.14	
233.0387	40.23	
1323.553	40.24	
958.31	40.25	
944.4164	40.3	
903.3168	40.32	
273.8657	40.34	
201.2368	40.45	
614.2285	40.56	
356.2301	40.58	
736.9562	40.6	
640.8578	40.61	
1015.4852	40.64	
1506.6439	40.72	
1007.3644	40.77	
525.7111	40.82	
576.315	40.91	
171.8618	40.93	
752.2846	40.97	
575.2044	41.01	
611.2668	41.01	
341.0775	41.02	
1060.4057	41.08	
609.3224	41.25	
776.2949	41.25	
617.2102	41.33	
550.6402	41.34	
394.2085	41.41	
468.1248	41.45	
552.2952	41.45	
925.4519	41.52	
270.6293	41.56	
866.4461	41.57	
782.3312	41.68	
1254.5668	41.69	
1203.4648	41.72	
193.1333	42	
450.7581	42	
689.2112	42	
1420.6497	42	
289.1691	42.01	
342.1629	42.02	
1242.5652	42.03	
196.0878	42.09	
699.8717	42.12	
457.1145	42.25	
192.1237	42.27	
218.1845	42.29	
801.0053	42.38	
613.2102	42.39	
468.0254	42.42	
317.1105	42.44	
898.3516	42.45	
523.1076	42.46	
345.1343	42.49	
361.1749	42.51	
1253.4987	42.53	
1343.3736	42.56	
821.5257	42.57	
424.3276	42.6	
154.1016	42.7	
1325.5929	42.78	
1243.6488	42.82	
1235.4375	42.86	
1161.5676	42.94	
1197.4913	43	
1331.6452	43	
219.1153	43.01	
322.4732	43.01	
424.1192	43.01	
486.2375	43.01	
624.2376	43.07	
440.6471	43.14	
211.3644	43.23	
678.3133	43.31	
488.164	43.46	
813.4295	43.46	
691.2389	43.52	
176.0505	43.56	
700.2411	43.56	
1293.5302	43.6	
358.1881	43.75	
1234.5107	43.75	
324.2178	43.89	
1257.5215	43.9	
782.3678	44	
1423.6803	44	
585.267	44.01	
263.5191	44.06	
409.3125	44.07	
1492.7018	44.07	
1334.5764	44.08	
678.2824	44.15	
1027.4023	44.2	
291.0954	44.23	
291.7602	44.26	
1125.5348	44.38	
1173.4808	44.43	
594.1772	44.52	
1482.9004	44.52	
993.4554	44.53	
1396.6336	44.58	
1350.5854	44.66	
544.2303	44.82	
789.5886	44.84	
836.3199	44.9	
505.3141	44.94	
433.2217	45	
840.2326	45.02	
356.3743	45.08	
128.5854	45.1	
644.2653	45.1	
826.0821	45.12	
1374.6662	45.13	
672.3084	45.16	
702.3126	45.19	
702.3431	45.25	
1124.4841	45.26	
692.3517	45.27	
1104.5197	45.29	
904.4383	45.33	
1498.6589	45.34	
151.4632	45.36	
847.4209	45.38	
390.171	45.44	
629.2324	45.45	
218.5596	45.49	
671.2353	45.52	
601.2395	45.6	
727.29	45.66	
170.0251	45.68	
426.4703	45.72	
1284.5714	45.89	
518.2861	46.02	
622.0426	46.02	
321.3006	46.03	
496.7554	46.05	
724.3205	46.05	
390.2118	46.07	
1932.4351	46.07	
1267.6102	46.1	
303.1472	46.13	
923.3562	46.15	
950.3951	46.19	
345.0887	46.27	
1479.5707	46.35	
522.1402	46.37	
924.398	46.39	
2460.3261	46.42	
1002.4351	46.49	
645.2528	46.83	
588.1914	46.84	
434.2174	46.92	
1013.3274	47.04	
595.1988	47.05	
612.2487	47.11	
447.203	47.12	
617.3701	47.14	
1487.4854	47.23	
1543.7007	47.29	
1151.4661	47.34	
1366.0989	47.39	
1296.6144	47.44	
906.4608	47.47	
989.3156	47.52	
1327.59	47.53	
405.7823	47.54	
935.2023	47.61	
1578.7745	47.65	
298.7916	47.84	
1116.494	47.84	
856.3102	47.9	
1403.6229	47.9	
857.3201	47.92	
1070.4133	47.93	
898.3147	47.98	
343.0767	47.99	
785.3259	48.01	
1307.5632	48.01	
1357.725	48.01	
1106.5983	48.09	
502.2437	48.12	
1311.5801	48.21	
580.1634	48.22	
1656.7467	48.26	
1142.5087	48.33	
613.0518	48.38	
560.2288	48.41	
265.6263	48.44	
1201.4922	48.44	
1343.693	48.44	
845.457	48.5	
1246.501	48.56	
695.2928	48.62	
701.4002	48.64	
1378.8188	48.64	
1330.6223	48.69	
1143.49	48.76	
481.1407	48.77	
727.3652	48.8	
860.3896	48.8	
170.9512	48.89	
837.316	48.91	
854.261	49.01	
689.3387	49.03	
1029.524	49.1	
863.2339	49.11	
881.4378	49.2	
733.2717	49.24	
662.215	49.25	
1003.4036	49.29	
1308.6132	49.35	
486.1782	49.45	
1112.4088	49.48	
1140.4472	49.59	
523.268	49.63	
1182.5064	49.68	
470.1105	49.72	
1041.4463	49.76	
916.447	49.77	
608.3293	49.8	
514.1268	49.82	
133.2049	49.89	
701.3509	50	
143.0823	50.05	
874.4367	50.05	
1579.7563	50.09	
940.4357	50.13	
283.0923	50.14	
654.2981	50.14	
357.1134	50.15	
336.0963	50.2	
626.2466	50.28	
965.4306	50.29	
440.048	50.39	
879.2708	50.58	
791.3862	50.71	
617.2366	50.75	
202.1021	50.89	
775.2874	50.9	
375.1295	50.98	
513.1637	51.06	
175.3541	51.07	
1333.5591	51.09	
308.1984	51.18	
304.1075	51.44	
1307.5018	51.44	
159.8201	51.46	
1260.6701	51.49	
194.4177	51.54	
979.4666	51.57	
646.2434	51.59	
412.294	51.6	
350.2106	51.75	
994.4737	52.02	
934.4348	52.06	
667.2529	52.2	
632.3191	52.22	
897.8375	52.3	
320.0877	52.34	
669.3173	52.43	
453.1247	52.45	
874.7657	52.49	
165.1205	52.51	
1044.4926	52.52	
239.3169	52.53	
1087.4277	52.65	
631.2284	52.68	
318.3981	52.74	
1049.5079	52.79	
578.3377	52.8	
832.3729	52.85	
1250.4824	52.91	
578.4717	52.96	
1005.4131	52.96	
1464.6419	52.96	
463.2259	53	
789.2463	53	
160.7194	53.01	
774.3987	53.01	
1379.5676	53.01	
802.3194	53.07	
582.1866	53.08	
1069.4229	53.09	
494.163	53.14	
1264.6956	53.2	
1436.6242	53.33	
1491.6275	53.35	
116.05	53.45	
225.4078	53.52	
276.9341	53.56	
1124.5728	53.62	
223.8301	53.67	
490.1812	53.77	
1120.5201	53.9	
883.3684	54	
1005.547	54	
1043.5157	54	
1517.7215	54	
1074.522	54.01	
1137.4766	54.01	
452.287	54.03	
1062.5425	54.04	
148.053	54.05	
124.11	54.14	
864.4727	54.14	
1322.5804	54.16	
226.7028	54.32	
498.1518	54.45	
863.4109	54.58	
445.1733	54.59	
982.3923	54.65	
559.2341	54.75	
551.1565	54.92	
738.3997	55	
853.4009	55	
957.3634	55	
1450.6487	55	
752.3667	55.01	
898.4211	55.01	
1020.3652	55.01	
363.7898	55.05	
947.506	55.08	
1491.5915	55.08	
511.2334	55.12	
654.2358	55.22	
340.7877	55.25	
1539.7409	55.26	
1108.4896	55.29	
1180.4734	55.3	
1114.4804	55.34	
847.5584	55.64	
1143.5702	55.65	
660.222	55.76	
1308.567	55.78	
332.0973	55.91	
496.4763	56.01	
1353.5768	56.08	
146.2469	56.17	
816.3258	56.2	
366.5919	56.23	
396.3935	56.28	
282.5331	56.29	
473.735	56.37	
273.1411	56.41	
487.1989	56.88	
296.0271	56.94	
890.3343	57	
281.2296	57.01	
957.4998	57.01	
245.0438	57.12	
649.2823	57.12	
839.3757	57.28	
191.0499	57.44	
291.1271	57.44	
1645.7388	57.44	
1086.541	57.45	
149.0727	57.49	
838.3208	57.57	
713.3398	57.89	
572.1327	58	
455.1079	58.06	
627.2338	58.12	
676.2533	58.12	
952.4439	58.14	
526.0978	58.25	
434.1197	58.45	
1533.7247	58.48	
741.2597	58.58	
246.0643	58.59	
340.207	58.73	
511.2663	58.75	
1308.4971	58.83	
1175.4533	58.88	
721.3242	59.02	
1178.4335	59.08	
908.3158	59.14	
1212.5118	59.21	
905.9226	59.22	
809.3017	59.28	
872.2871	59.51	
919.4618	59.62	
317.3724	59.7	
522.207	59.81	
954.4515	59.9	
891.4835	59.91	
246.0899	60	
605.2455	60	
682.2578	60	
431.1917	60.01	
1099.6801	60.02	
411.8765	60.09	
1395.66	60.1	
514.1918	60.12	
303.1023	60.15	
175.0546	60.22	
1189.1526	60.38	
1137.5311	60.45	
670.2404	60.56	
721.4111	60.56	
1267.4794	60.56	
1306.6639	60.58	
1395.5741	60.65	
833.3289	60.76	
960.4386	60.78	
615.2656	61	
1229.5517	61	
481.2687	61.01	
624.1944	61.02	
726.2207	61.09	
522.2341	61.16	
753.3242	61.21	
493.1829	61.3	
503.1699	61.36	
552.2536	61.44	
264.4398	61.45	
1589.7506	61.45	
416.1368	61.51	
749.3291	61.62	
214.0972	61.71	
272.8801	61.78	
420.1005	61.78	
824.2829	61.92	
860.35	62	
1012.4093	62	
1030.0048	62	
878.397	62.03	
907.2834	62.16	
1514.7351	62.16	
747.3808	62.2	
576.2896	62.24	
766.3419	62.25	
948.3764	62.29	
1495.6848	62.33	
843.3167	62.37	
2095.2554	62.44	
552.2101	62.49	
301.2206	62.73	
442.1175	63	
783.272	63.01	
1158.4946	63.01	
438.1366	63.14	
482.4602	63.18	
645.3274	63.2	
720.9102	63.26	
927.3309	63.29	
881.3662	63.33	
1337.5692	63.36	
684.2756	63.4	
790.3876	63.45	
238.1893	63.51	
784.2939	63.58	
446.1563	63.6	
293.1184	63.68	
751.3458	63.76	
500.1927	64.01	
1068.0381	64.01	
1298.6231	64.07	
594.3026	64.16	
223.3898	64.21	
981.4098	64.31	
798.393	64.41	
208.0789	64.44	
1043.4091	64.52	
545.2181	64.78	
1402.6699	64.79	
264.8693	65.04	
1206.737	65.13	
515.1994	65.21	
946.3856	65.24	
431.1657	65.34	
423.1477	65.36	
458.1791	65.37	
786.2943	65.39	
532.058	65.4	
519.3229	65.42	
1085.4594	65.49	
1466.6654	65.49	
748.2831	65.52	
1341.5245	65.53	
520.3561	65.58	
367.2666	65.64	
418.0503	65.76	
210.1216	65.86	
1007.4563	65.9	
249.0748	66	
542.2474	66.02	
1218.3934	66.09	
1006.5228	66.26	
1128.4391	66.53	
463.2503	66.62	
845.4117	66.63	
1468.6666	66.78	
694.3807	66.86	
1152.489	66.88	
362.1657	67.07	
1205.6104	67.07	
425.6458	67.15	
245.1625	67.28	
650.2803	67.32	
859.4098	67.36	
465.175	67.41	
920.4452	67.41	
548.2332	67.45	
735.3234	67.47	
1169.5109	67.57	
1043.4771	67.63	
1112.4495	67.76	
381.2372	67.78	
776.3342	67.78	
648.3403	67.79	
205.134	67.8	
972.3807	68	
1148.557	68	
373.0879	68.06	
769.3086	68.08	
238.5329	68.15	
705.3014	68.15	
1295.6191	68.2	
663.2623	68.39	
589.2743	68.81	
702.266	69.01	
861.319	69.06	
1418.6756	69.15	
522.2803	69.72	
177.1352	70.01	
469.1463	70.07	
755.2804	70.22	
1663.8089	70.28	
372.1655	70.69	
449.1468	70.76	
454.1698	70.78	
766.3879	70.88	
628.1776	71.01	
500.1464	71.06	
279.1417	71.08	
159.8044	71.11	
684.9483	71.12	
1385.6264	71.43	
528.2333	71.5	
787.3401	71.91	
223.5772	72	
778.3465	72	
262.1162	72.03	
809.3838	72.17	
820.3444	72.18	
750.285	72.45	
166.0329	72.46	
818.3352	72.52	
825.364	72.53	
1703.8108	72.57	
725.3392	72.61	
1051.4314	72.66	
165.0499	72.74	
473.1835	72.84	
884.3441	72.85	
333.2012	72.88	
146.0604	72.91	
434.1863	73	
607.2222	73.01	
153.1365	73.12	
710.3116	73.2	
955.6235	73.24	
835.2429	73.29	
1065.4296	73.37	
494.2436	73.48	
658.2106	73.52	
899.3703	74.01	
974.506	74.02	
299.1699	74.1	
162.0352	74.15	
501.2286	74.21	
688.2725	74.26	
748.4031	74.26	
626.2748	74.33	
394.1164	74.39	
1448.6393	74.4	
1469.6658	74.49	
889.3996	74.56	
172.1393	74.58	
1154.4965	74.6	
231.0922	74.66	
246.1204	74.72	
328.0723	74.95	
462.1867	75	
1015.0048	75	
854.399	75.11	
665.3161	75.16	
992.4948	75.23	
182.0527	75.26	
326.2235	75.43	
363.1642	75.49	
744.3365	75.71	
915.8034	75.72	
491.2747	75.78	
213.1556	75.82	
758.2829	75.91	
207.1489	76.12	
336.2618	76.28	
810.6365	76.4	
1423.6183	76.56	
813.3494	76.58	
399.2048	76.92	
945.4314	77	
491.2178	77.33	
673.3589	77.38	
1512.6798	77.59	
575.2504	78	
907.4346	78.13	
819.3663	78.15	
557.2168	78.2	
409.2194	78.25	
457.1874	78.32	
814.32	78.6	
512.2401	78.66	
271.0549	78.77	
1276.6003	78.78	
1131.4838	78.82	
306.1723	78.84	
691.3212	79.05	
1106.4974	79.07	
1071.4507	79.08	
662.2744	79.11	
847.3477	79.14	
397.2327	79.17	
169.1287	79.22	
574.2442	79.28	
581.2734	79.6	
407.2012	79.7	
262.0676	79.75	
534.2132	79.94	
1296.4944	80	
746.3946	80.16	
615.3289	80.25	
125.0016	80.35	
222.0835	80.41	
251.5961	80.46	
1086.608	80.65	
682.3084	81	
773.3045	81.02	
735.2826	81.05	
1006.3397	81.11	
570.3031	81.13	
1296.4607	81.21	
1691.8085	81.22	
1130.4802	81.23	
592.2466	81.33	
1123.5874	81.41	
560.3557	81.7	
718.2184	81.79	
1258.5032	81.84	
223.9731	82	
254.0591	82.02	
1181.5367	82.02	
383.2592	82.05	
484.2348	82.05	
397.6474	82.1	
251.1461	82.11	
936.4412	82.15	
278.0569	82.22	
1674.6208	82.22	
1409.6346	82.31	
1047.5038	82.35	
942.3688	82.4	
667.3639	82.67	
1170.5024	82.8	
130.1021	82.88	
723.2603	82.93	
208.1031	82.94	
527.2937	83	
529.232	83	
678.3604	83	
457.2684	83.1	
368.0909	83.24	
801.3687	83.24	
792.3849	83.43	
556.3241	83.46	
597.2202	83.6	
1183.4772	83.64	
1037.5038	83.9	
695.3735	84	
227.2458	84.02	
706.3062	84.06	
480.1313	84.1	
1497.6985	84.11	
1021.5278	84.12	
822.3663	84.26	
962.3533	84.26	
598.3004	84.31	
540.2693	84.33	
696.2865	84.53	
221.0918	84.59	
614.2041	84.6	
715.2339	84.64	
173.1281	84.88	
233.0565	85.05	
624.3249	85.15	
407.1359	85.25	
228.166	85.26	
123.093	85.32	
465.2269	85.39	
1107.5474	85.47	
430.1413	85.49	
1369.6005	85.64	
1289.56	85.67	
1145.6233	85.71	
708.2726	85.92	
573.2409	86.11	
1493.6948	86.13	
604.2425	86.16	
666.311	86.24	
756.2922	86.27	
612.2189	86.38	
803.3674	86.4	
867.394	86.41	
158.0233	86.55	
938.8768	86.68	
704.2903	86.76	
637.3981	86.86	
1380.5907	86.99	
163.0772	87	
1113.5042	87.24	
857.4059	87.34	
419.2098	87.51	
1189.589	87.62	
1033.5134	87.74	
516.2664	87.89	
666.359	87.91	
1361.6918	87.93	
1208.4399	88.09	
227.9972	88.17	
429.151	88.28	
516.2213	88.66	
1087.5743	88.82	
985.4496	88.89	
708.2192	89.01	
858.3836	89.01	
1395.6188	89.04	
140.053	89.08	
429.1307	89.18	
704.2613	89.23	
613.3088	89.38	
166.0692	89.49	
514.2969	89.63	
237.1604	89.65	
650.2469	89.65	
470.2044	90.01	
544.1863	90.04	
1708.8093	90.12	
980.4774	90.13	
858.3001	90.26	
649.2541	90.35	
837.373	90.45	
550.2035	90.49	
1037.4307	90.49	
177.0974	90.61	
553.3195	90.73	
337.1841	90.89	
345.1775	91.26	
448.196	91.54	
527.2056	91.55	
1707.8038	91.62	
514.2481	91.82	
1625.785	91.88	
152.1406	91.9	
775.3193	92.02	
354.2147	92.04	
901.3348	92.04	
470.1542	92.08	
930.3498	92.11	
136.0862	92.2	
205.0936	92.21	
1088.5253	92.34	
464.2266	92.36	
615.1916	92.37	
325.0994	92.38	
619.3258	92.45	
765.3728	92.96	
683.3695	93.02	
628.2396	93.03	
982.3561	93.03	
1106.5361	93.16	
668.2138	93.23	
122.0951	93.34	
492.2254	93.37	
732.2999	94	
635.1369	94.23	
215.0448	94.26	
725.2737	94.31	
788.416	94.43	
427.1689	94.65	
986.5154	94.74	
616.2927	94.81	
524.3255	95.07	
217.043	95.12	
245.0783	95.22	
1375.6694	95.44	
380.2117	95.47	
698.397	95.59	
711.308	95.86	
875.4447	95.86	
659.2656	96	
622.3111	96.06	
887.4213	96.1	
638.3239	96.2	
138.0521	96.24	
724.2101	96.25	
655.1683	96.33	
1398.6388	96.48	
234.1586	96.63	
342.0939	96.78	
1010.7896	96.96	
1352.5674	97.15	
953.4069	97.29	
334.0898	97.33	
355.2664	97.38	
726.2969	97.57	
158.09	97.66	
886.3059	97.76	
406.1544	98.01	
1480.675	98.02	
865.4081	98.12	
620.2685	98.2	
518.2093	98.52	
1531.7232	98.57	
1458.6398	98.65	
842.2967	98.76	
539.211	98.89	
650.3268	99.08	
656.2824	99.12	
250.1516	99.14	
478.2611	99.15	
369.1404	99.21	
281.0566	99.28	
361.1284	99.3	
397.1592	99.68	
1190.5885	99.76	
1156.4551	100.03	
668.3224	100.18	
773.3443	100.38	
201.0347	100.47	
1225.5513	100.53	
432.1627	101.01	
790.3209	101.01	
671.2652	101.05	
998.4272	101.48	
294.1244	101.49	
446.1961	101.64	
640.2253	101.97	
251.0819	102	
832.4078	102.01	
770.2701	102.03	
255.1737	102.12	
405.1186	102.12	
355.1052	102.13	
878.3633	102.21	
1342.6041	102.22	
562.1892	102.23	
379.2287	102.29	
346.1795	102.31	
210.0661	102.34	
408.1353	102.35	
174.1224	102.36	
260.136	102.39	
324.1866	102.46	
311.1197	102.86	
1378.6732	102.89	
451.1643	103	
470.2916	103	
864.3864	103.01	
156.1168	103.04	
302.081	103.12	
1160.5567	103.24	
482.2472	103.32	
789.3005	103.34	
675.3108	103.38	
338.152	103.44	
920.412	103.52	
804.3573	103.67	
205.0423	103.76	
676.3632	103.76	
718.3132	103.85	
259.0948	103.88	
300.0657	103.88	
212.0826	104	
696.3835	104	
304.0694	104.01	
1092.5412	104.02	
987.4587	104.04	
1313.5762	104.13	
902.3632	104.14	
472.1631	104.24	
1349.6048	104.39	
639.2683	104.6	
221.1068	104.61	
709.2692	104.7	
888.4489	104.72	
1208.4988	104.82	
1080.4507	105.02	
975.5161	105.05	
994.3425	105.05	
600.246	105.07	
429.1942	105.21	
189.0641	105.39	
1141.4721	105.42	
1623.6712	105.5	
677.3801	105.67	
868.3714	105.96	
112.0863	106.05	
569.2689	106.18	
1010.466	106.22	
807.3949	106.28	
300.207	106.32	
1255.5522	106.4	
172.043	106.52	
995.3757	106.53	
455.1891	107.03	
675.2514	107.27	
711.2212	107.68	
388.2168	107.85	
479.1704	108.04	
609.2937	108.04	
677.2733	108.07	
637.6594	108.2	
465.2609	108.26	
323.2032	108.43	
632.2343	108.52	
437.213	108.63	
296.1882	108.78	
462.2344	108.78	
1140.5027	109.01	
418.159	109.67	
503.279	109.74	
246.0436	109.88	
363.1397	110	
414.2139	110.05	
852.3512	110.43	
340.0268	110.64	
643.2312	110.82	
622.2479	110.86	
413.147	110.93	
350.1726	111	
697.2686	111.44	
561.1798	111.55	
165.069	111.84	
951.3976	111.97	
509.1698	112.13	
434.1619	112.21	
660.3181	112.45	
761.3294	112.63	
975.4726	112.8	
777.3052	113	
423.1759	113.01	
110.073	113.17	
471.2348	113.17	
352.1167	113.31	
321.0935	113.46	
326.0872	113.56	
501.1884	114.13	
572.2419	114.14	
484.1565	114.19	
449.1828	114.22	
232.0761	114.25	
275.0686	114.33	
143.03	114.35	
746.3156	114.36	
810.298	114.41	
128.0155	114.5	
623.1816	114.56	
901.4055	114.58	
966.4009	114.92	
135.0908	115.02	
374.2234	115.05	
229.1001	115.06	
527.1713	115.11	
891.4276	115.22	
485.2574	115.43	
279.0801	115.5	
145.0563	115.63	
142.0641	115.75	
976.3855	116.03	
476.2231	116.06	
488.1286	116.57	
621.2123	116.73	
1288.6474	117	
515.1737	117.01	
1462.642	117.2	
717.277	117.25	
187.0515	117.28	
834.3666	117.29	
423.2119	117.37	
855.3866	117.4	
245.1397	117.46	
874.2971	117.63	
469.2065	118.02	
586.2555	118.14	
366.1592	118.22	
634.2957	118.26	
853.3248	118.36	
1136.6042	118.4	
182.1253	118.94	
554.1614	119	
1187.6055	119	
574.271	119.04	
693.38	119.32	
389.1263	119.35	
571.1983	119.36	
703.3081	119.45	
983.4195	119.54	
419.1714	119.78	
1526.7136	119.88	
463.1732	120	
728.3232	120.02	
288.0984	120.04	
281.2014	120.24	
841.375	120.75	
543.1575	120.98	
402.1771	121.17	
975.4061	121.24	
270.07	121.32	
461.2175	121.35	
368.1809	121.56	
229.1666	121.61	
581.224	121.93	
492.2736	122.01	
207.1111	122.04	
153.0459	122.17	
664.2523	122.17	
101.107	122.29	
268.1779	122.3	
319.1726	122.86	
320.1807	123.11	
511.1821	123.18	
792.4209	123.46	
190.0286	123.9	
236.1391	124.02	
342.1223	124.09	
738.3393	124.24	
1596.7657	124.27	
183.0659	125	
455.2184	125.05	
363.1066	125.28	
453.2961	125.6	
214.0664	126.02	
1095.4487	126.11	
496.26	126.24	
198.1236	126.25	
269.0612	126.52	
280.1968	126.52	
669.2758	126.56	
1314.5622	126.61	
300.1372	126.65	
117.0541	126.82	
218.1274	126.96	
846.3399	127.15	
633.2425	127.56	
635.269	127.7	
442.1541	127.95	
699.2987	128.46	
426.1391	128.68	
866.8336	128.72	
451.1406	128.92	
293.198	129.18	
313.1848	129.29	
406.2447	129.48	
712.2918	129.92	
1115.4763	130.01	
823.4099	130.32	
257.1255	130.61	
334.1524	130.92	
354.1912	131.17	
636.3065	131.25	
341.2188	131.28	
146.0913	131.46	
683.2726	131.94	
1096.4051	132.02	
596.3104	132.08	
713.3061	132.08	
1507.6886	132.25	
555.2931	132.65	
248.1345	132.74	
419.1414	132.84	
191.0772	133.07	
184.0401	133.25	
199.144	133.68	
674.3289	133.82	
792.3059	134.03	
984.4048	134.07	
264.0939	134.28	
817.3288	134.41	
827.329	134.61	
570.249	134.74	
211.1745	135.08	
665.2854	135.45	
360.1663	135.58	
594.268	135.76	
533.1855	135.94	
151.1166	136.01	
230.0968	136.23	
540.2225	136.3	
116.067	136.53	
602.2451	136.73	
229.0626	137.04	
285.121	137.05	
536.2174	137.12	
386.1169	137.24	
318.1345	138.09	
630.2644	138.72	
169.0412	138.8	
593.2235	138.84	
587.8121	139.04	
568.3052	139.14	
156.01	139.18	
748.3435	139.52	
679.326	139.57	
451.2295	139.67	
503.2313	139.81	
824.3743	140.14	
707.2981	140.3	
212.1825	140.45	
598.207	140.71	
133.0855	141.11	
1067.4462	141.2	
482.2036	141.45	
564.2931	141.48	
353.2138	141.73	
516.1574	141.82	
577.2574	142.23	
367.1146	142.28	
351.1589	142.38	
374.1335	142.44	
975.3747	142.45	
351.2049	142.96	
168.1478	143.24	
273.0976	143.45	
405.1535	144	
465.202	144.13	
652.2617	144.45	
700.3001	144.49	
168.1111	144.72	
672.2034	145.48	
530.1689	145.78	
266.0579	146.01	
712.1884	146.08	
378.1358	146.09	
754.2977	146.67	
438.1856	146.73	
646.2886	146.88	
213.0343	147.25	
210.0846	147.31	
556.1994	147.6	
402.1473	148.04	
1607.73	148.33	
669.2402	148.37	
373.1223	148.72	
357.1985	148.73	
539.264	148.8	
297.1076	149.16	
801.3358	149.32	
395.139	149.52	
606.3074	149.95	
545.1806	150.05	
914.5023	150.6	
181.1342	150.75	
188.0341	151.31	
811.2813	151.35	
420.1646	151.53	
447.1438	151.62	
228.0877	151.67	
338.1797	151.67	
422.2205	151.86	
781.342	151.88	
651.7834	152.04	
194.0896	152.05	
1225.4977	152.12	
294.0902	152.15	
511.1493	152.15	
279.1839	152.69	
393.249	152.8	
151.0485	153.03	
245.111	153.07	
635.3269	153.45	
723.3271	153.52	
539.2997	153.69	
178.0589	153.7	
740.3154	153.98	
128.0664	154.2	
293.158	154.47	
212.0559	154.65	
546.2491	154.8	
370.1211	154.81	
508.2515	154.84	
1080.5518	154.95	
836.4096	155.15	
714.2634	155.28	
828.3433	155.32	
488.2216	156.02	
845.3263	156.89	
873.3667	157.01	
896.3636	157.02	
131.1182	157.1	
988.4354	157.77	
555.2534	157.92	
1027.4826	158.06	
222.1626	158.33	
905.429	158.68	
458.2132	159.01	
951.4512	159.01	
981.4921	159.13	
173.0348	159.23	
180.0801	159.25	
